date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
01:25:59	0/0	---M--	302	error ('Found')	text/html	date:Sun,%2018%20Apr%202021%2022:23:51%20GMT	http://citylinegroup.com.tr/fark/resim.php?resim=361-6ac694921ff7e8eab1d5c58b49ee2be2.jpeg&e=1920&b=1080&etiket=a&dil=&wm=	/home/maks/Desktop/websites/citylinegroup/citylinegroup.com.tr/fark/resim.1dc8d95.delayed	(from http://citylinegroup.com.tr/en/serenity_royal_beach.html)
01:26:55	1822189/1822189	---M--	200	added ('OK')	image/jpeg	etag:%221bcded-5bc437747f654%22	http://citylinegroup.com.tr/sayfa/resim_cache/361-8706edcb0b5f4d8223f96390e019b9d7_farkbilisim.com_1920X1056--a--.jpeg	/home/maks/Desktop/websites/citylinegroup/citylinegroup.com.tr/sayfa/resim_cache/361-8706edcb0b5f4d8223f96390e019b9d7_farkbilisim.com_1920X1056--a--.jpg	(from http://citylinegroup.com.tr/en/serenity_royal_beach.html)
01:27:01	0/0	---M--	302	error ('Found')	text/html	date:Sun,%2018%20Apr%202021%2022:24:53%20GMT	http://citylinegroup.com.tr/fark/resim.php?resim=361-76cb54b7ef1fe52aabb594d58cc42f38.jpeg&e=1920&b=1080&etiket=a&dil=&wm=	/home/maks/Desktop/websites/citylinegroup/citylinegroup.com.tr/fark/resim.1de942a.delayed	(from http://citylinegroup.com.tr/en/serenity_royal_beach.html)
01:27:25	1685355/1685355	---M--	200	added ('OK')	image/jpeg	etag:%2219b76b-5bc4377475a14%22	http://citylinegroup.com.tr/sayfa/resim_cache/361-12da77d1c6300c9512ed487ea01db5ed_farkbilisim.com_1920X1080--a--.jpeg	/home/maks/Desktop/websites/citylinegroup/citylinegroup.com.tr/sayfa/resim_cache/361-12da77d1c6300c9512ed487ea01db5ed_farkbilisim.com_1920X1080--a--.jpg	(from http://citylinegroup.com.tr/en/serenity_royal_beach.html)
01:27:32	0/0	---M--	302	error ('Found')	text/html	date:Sun,%2018%20Apr%202021%2022:25:23%20GMT	http://citylinegroup.com.tr/fark/resim.php?resim=361-cc96911c0efa5dc7660e2d42ef44a961.jpeg&e=1920&b=1080&etiket=a&dil=&wm=	/home/maks/Desktop/websites/citylinegroup/citylinegroup.com.tr/fark/resim.1e0e99d.delayed	(from http://citylinegroup.com.tr/en/serenity_royal_beach.html)
01:28:29	1623463/1623463	---M--	200	added ('OK')	image/jpeg	etag:%2218c5a7-5bc437747d714%22	http://citylinegroup.com.tr/sayfa/resim_cache/361-471333e7384d7e580d302c6e6d279dee_farkbilisim.com_1920X1080--a--.jpeg	/home/maks/Desktop/websites/citylinegroup/citylinegroup.com.tr/sayfa/resim_cache/361-471333e7384d7e580d302c6e6d279dee_farkbilisim.com_1920X1080--a--.jpg	(from http://citylinegroup.com.tr/en/serenity_royal_beach.html)
01:28:30	0/0	---M--	302	error ('Found')	text/html	date:Sun,%2018%20Apr%202021%2022:26:22%20GMT	http://citylinegroup.com.tr/fark/resim.php?resim=361-8e1dd9b2e6929149f8b663ae2561c9ae.jpeg&e=1920&b=1080&etiket=a&dil=&wm=	/home/maks/Desktop/websites/citylinegroup/citylinegroup.com.tr/fark/resim.1e25fac.delayed	(from http://citylinegroup.com.tr/en/serenity_royal_beach.html)
01:29:55	1449387/1449387	---M--	200	added ('OK')	image/jpeg	etag:%22161dab-5bc4377555434%22	http://citylinegroup.com.tr/sayfa/resim_cache/361-6ac694921ff7e8eab1d5c58b49ee2be2_farkbilisim.com_1920X1080--a--.jpeg	/home/maks/Desktop/websites/citylinegroup/citylinegroup.com.tr/sayfa/resim_cache/361-6ac694921ff7e8eab1d5c58b49ee2be2_farkbilisim.com_1920X1080--a--.jpg	(from http://citylinegroup.com.tr/en/serenity_royal_beach.html)
01:30:01	0/0	---M--	302	error ('Found')	text/html	date:Sun,%2018%20Apr%202021%2022:27:53%20GMT	http://citylinegroup.com.tr/fark/resim.php?resim=361-f14e1d6b2d0337749ad7bdf393c02cd3.jpeg&e=1920&b=1080&etiket=a&dil=&wm=	/home/maks/Desktop/websites/citylinegroup/citylinegroup.com.tr/fark/resim.1e4a72e.delayed	(from http://citylinegroup.com.tr/en/serenity_royal_beach.html)
01:30:25	1237681/1237681	---M--	200	added ('OK')	image/jpeg	etag:%2212e2b1-5bc437755c964%22	http://citylinegroup.com.tr/sayfa/resim_cache/361-76cb54b7ef1fe52aabb594d58cc42f38_farkbilisim.com_1920X1080--a--.jpeg	/home/maks/Desktop/websites/citylinegroup/citylinegroup.com.tr/sayfa/resim_cache/361-76cb54b7ef1fe52aabb594d58cc42f38_farkbilisim.com_1920X1080--a--.jpg	(from http://citylinegroup.com.tr/en/serenity_royal_beach.html)
01:30:26	0/0	---M--	302	error ('Found')	text/html	date:Sun,%2018%20Apr%202021%2022:28:18%20GMT	http://citylinegroup.com.tr/fark/resim.php?resim=361-96c0c33a8dc745003c492b599ffabdef.jpeg&e=1920&b=1080&etiket=a&dil=&wm=	/home/maks/Desktop/websites/citylinegroup/citylinegroup.com.tr/fark/resim.1e6d189.delayed	(from http://citylinegroup.com.tr/en/serenity_royal_beach.html)
01:32:14	1666837/1666837	---M--	200	added ('OK')	image/jpeg	etag:%22196f15-5bc437755c964%22	http://citylinegroup.com.tr/sayfa/resim_cache/361-cc96911c0efa5dc7660e2d42ef44a961_farkbilisim.com_1920X1080--a--.jpeg	/home/maks/Desktop/websites/citylinegroup/citylinegroup.com.tr/sayfa/resim_cache/361-cc96911c0efa5dc7660e2d42ef44a961_farkbilisim.com_1920X1080--a--.jpg	(from http://citylinegroup.com.tr/en/serenity_royal_beach.html)
01:32:20	0/0	---M--	302	error ('Found')	text/html	date:Sun,%2018%20Apr%202021%2022:30:12%20GMT	http://citylinegroup.com.tr/fark/resim.php?resim=361-000022ba9f4b28bc900b8550635feb77.jpeg&e=1920&b=1080&etiket=a&dil=&wm=	/home/maks/Desktop/websites/citylinegroup/citylinegroup.com.tr/fark/resim.1e8648f.delayed	(from http://citylinegroup.com.tr/en/serenity_royal_beach.html)
01:32:56	1617065/1617065	---M--	200	added ('OK')	image/jpeg	etag:%2218aca9-5bc437756715c%22	http://citylinegroup.com.tr/sayfa/resim_cache/361-8e1dd9b2e6929149f8b663ae2561c9ae_farkbilisim.com_1920X1080--a--.jpeg	/home/maks/Desktop/websites/citylinegroup/citylinegroup.com.tr/sayfa/resim_cache/361-8e1dd9b2e6929149f8b663ae2561c9ae_farkbilisim.com_1920X1080--a--.jpg	(from http://citylinegroup.com.tr/en/serenity_royal_beach.html)
01:33:02	0/0	---M--	302	error ('Found')	text/html	date:Sun,%2018%20Apr%202021%2022:30:54%20GMT	http://citylinegroup.com.tr/fark/resim.php?resim=361-e816d2bcfd73bc59ce1ffd313a77ce06.jpeg&e=1920&b=1080&etiket=a&dil=&wm=	/home/maks/Desktop/websites/citylinegroup/citylinegroup.com.tr/fark/resim.1eaad5b.delayed	(from http://citylinegroup.com.tr/en/serenity_royal_beach.html)
01:33:35	1297360/1297360	---M--	200	added ('OK')	image/jpeg	etag:%2213cbd0-5bc43775c8fc4%22	http://citylinegroup.com.tr/sayfa/resim_cache/361-f14e1d6b2d0337749ad7bdf393c02cd3_farkbilisim.com_1920X1080--a--.jpeg	/home/maks/Desktop/websites/citylinegroup/citylinegroup.com.tr/sayfa/resim_cache/361-f14e1d6b2d0337749ad7bdf393c02cd3_farkbilisim.com_1920X1080--a--.jpg	(from http://citylinegroup.com.tr/en/serenity_royal_beach.html)
01:33:36	0/0	---M--	302	error ('Found')	text/html	date:Sun,%2018%20Apr%202021%2022:31:28%20GMT	http://citylinegroup.com.tr/fark/resim.php?resim=361-72a83ef4220e90f2466d7022cd0be92b.jpeg&e=1080&b=1080&etiket=a&dil=&wm=	/home/maks/Desktop/websites/citylinegroup/citylinegroup.com.tr/fark/resim.1ec7d5b.delayed	(from http://citylinegroup.com.tr/en/serenity_royal_beach.html)
01:33:49	1239005/1239005	---M--	200	added ('OK')	image/jpeg	etag:%2212e7dd-5bc437762a274%22	http://citylinegroup.com.tr/sayfa/resim_cache/361-96c0c33a8dc745003c492b599ffabdef_farkbilisim.com_1920X1080--a--.jpeg	/home/maks/Desktop/websites/citylinegroup/citylinegroup.com.tr/sayfa/resim_cache/361-96c0c33a8dc745003c492b599ffabdef_farkbilisim.com_1920X1080--a--.jpg	(from http://citylinegroup.com.tr/en/serenity_royal_beach.html)
01:33:55	0/0	---M--	302	error ('Found')	text/html	date:Sun,%2018%20Apr%202021%2022:31:47%20GMT	http://citylinegroup.com.tr/fark/resim.php?resim=361-8cdcebe08119775e641eae0265899d12.jpeg&e=1440&b=1080&etiket=a&dil=&wm=	/home/maks/Desktop/websites/citylinegroup/citylinegroup.com.tr/fark/resim.1ee2902.delayed	(from http://citylinegroup.com.tr/en/serenity_royal_beach.html)
01:35:53	789182/789182	---M--	200	added ('OK')	image/jpeg	etag:%22c0abe-5bc4377637564%22	http://citylinegroup.com.tr/sayfa/resim_cache/361-72a83ef4220e90f2466d7022cd0be92b_farkbilisim.com_1080X1080--a--.jpeg	/home/maks/Desktop/websites/citylinegroup/citylinegroup.com.tr/sayfa/resim_cache/361-72a83ef4220e90f2466d7022cd0be92b_farkbilisim.com_1080X1080--a--.jpg	(from http://citylinegroup.com.tr/en/serenity_royal_beach.html)
01:35:54	0/0	---M--	302	error ('Found')	text/html	date:Sun,%2018%20Apr%202021%2022:33:46%20GMT	http://citylinegroup.com.tr/fark/resim.php?resim=361-de6f2359c5ce257f5900aab42e71e860.jpeg&e=1440&b=1080&etiket=a&dil=&wm=	/home/maks/Desktop/websites/citylinegroup/citylinegroup.com.tr/fark/resim.1f05e46.delayed	(from http://citylinegroup.com.tr/en/serenity_royal_beach.html)
01:36:02	1309332/1309332	---M--	200	added ('OK')	image/jpeg	etag:%2213fa94-5bc437762c59c%22	http://citylinegroup.com.tr/sayfa/resim_cache/361-000022ba9f4b28bc900b8550635feb77_farkbilisim.com_1920X1080--a--.jpeg	/home/maks/Desktop/websites/citylinegroup/citylinegroup.com.tr/sayfa/resim_cache/361-000022ba9f4b28bc900b8550635feb77_farkbilisim.com_1920X1080--a--.jpg	(from http://citylinegroup.com.tr/en/serenity_royal_beach.html)
01:36:04	0/0	---M--	302	error ('Found')	text/html	date:Sun,%2018%20Apr%202021%2022:33:55%20GMT	http://citylinegroup.com.tr/fark/resim.php?resim=361-1beab193b674902fecd85112d9743cf3.jpeg&e=918&b=1080&etiket=a&dil=&wm=	/home/maks/Desktop/websites/citylinegroup/citylinegroup.com.tr/fark/resim.1f26be9.delayed	(from http://citylinegroup.com.tr/en/serenity_royal_beach.html)
01:36:48	998170/998170	---M--	200	added ('OK')	image/jpeg	etag:%22f3b1a-5bc4377692284%22	http://citylinegroup.com.tr/sayfa/resim_cache/361-8cdcebe08119775e641eae0265899d12_farkbilisim.com_1440X1080--a--.jpeg	/home/maks/Desktop/websites/citylinegroup/citylinegroup.com.tr/sayfa/resim_cache/361-8cdcebe08119775e641eae0265899d12_farkbilisim.com_1440X1080--a--.jpg	(from http://citylinegroup.com.tr/en/serenity_royal_beach.html)
01:36:54	0/0	---M--	302	error ('Found')	text/html	date:Sun,%2018%20Apr%202021%2022:34:46%20GMT	http://citylinegroup.com.tr/fark/resim.php?resim=361-f4f13b55c2739aa2b3b5060035e5be70.jpeg&e=918&b=1080&etiket=a&dil=&wm=	/home/maks/Desktop/websites/citylinegroup/citylinegroup.com.tr/fark/resim.1f46a87.delayed	(from http://citylinegroup.com.tr/en/serenity_royal_beach.html)
01:37:42	566339/566339	---M--	200	added ('OK')	image/jpeg	etag:%228a443-5bc437769842c%22	http://citylinegroup.com.tr/sayfa/resim_cache/361-1beab193b674902fecd85112d9743cf3_farkbilisim.com_918X1080--a--.jpeg	/home/maks/Desktop/websites/citylinegroup/citylinegroup.com.tr/sayfa/resim_cache/361-1beab193b674902fecd85112d9743cf3_farkbilisim.com_918X1080--a--.jpg	(from http://citylinegroup.com.tr/en/serenity_royal_beach.html)
01:37:43	0/0	---M--	302	error ('Found')	text/html	date:Sun,%2018%20Apr%202021%2022:35:35%20GMT	http://citylinegroup.com.tr/fark/resim.php?resim=361-93775650870a844c531379b0ce5d8da0.jpeg&e=1080&b=1080&etiket=a&dil=&wm=	/home/maks/Desktop/websites/citylinegroup/citylinegroup.com.tr/fark/resim.1f6dc80.delayed	(from http://citylinegroup.com.tr/en/serenity_royal_beach.html)
01:37:59	1780545/1780545	---M--	200	added ('OK')	image/jpeg	etag:%221b2b41-5bc437761eadc%22	http://citylinegroup.com.tr/sayfa/resim_cache/361-e816d2bcfd73bc59ce1ffd313a77ce06_farkbilisim.com_1920X1080--a--.jpeg	/home/maks/Desktop/websites/citylinegroup/citylinegroup.com.tr/sayfa/resim_cache/361-e816d2bcfd73bc59ce1ffd313a77ce06_farkbilisim.com_1920X1080--a--.jpg	(from http://citylinegroup.com.tr/en/serenity_royal_beach.html)
01:38:05	0/0	---M--	302	error ('Found')	text/html	date:Sun,%2018%20Apr%202021%2022:35:57%20GMT	http://citylinegroup.com.tr/fark/resim.php?resim=361-44778c6c116a7f22ed23828ef8377139.jpeg&e=864&b=1080&etiket=a&dil=&wm=	/home/maks/Desktop/websites/citylinegroup/citylinegroup.com.tr/fark/resim.1f88494.delayed	(from http://citylinegroup.com.tr/en/serenity_royal_beach.html)
01:38:17	887159/887159	---M--	200	added ('OK')	image/jpeg	etag:%22d8977-5bc43776aeb8c%22	http://citylinegroup.com.tr/sayfa/resim_cache/361-de6f2359c5ce257f5900aab42e71e860_farkbilisim.com_1440X1080--a--.jpeg	/home/maks/Desktop/websites/citylinegroup/citylinegroup.com.tr/sayfa/resim_cache/361-de6f2359c5ce257f5900aab42e71e860_farkbilisim.com_1440X1080--a--.jpg	(from http://citylinegroup.com.tr/en/serenity_royal_beach.html)
01:38:23	0/0	---M--	302	error ('Found')	text/html	date:Sun,%2018%20Apr%202021%2022:36:15%20GMT	http://citylinegroup.com.tr/fark/resim.php?resim=361-9317ef981755142fe4cc5fa94f4cb4b9.jpeg&e=1440&b=1080&etiket=a&dil=&wm=	/home/maks/Desktop/websites/citylinegroup/citylinegroup.com.tr/fark/resim.1fad9d1.delayed	(from http://citylinegroup.com.tr/en/serenity_royal_beach.html)
01:38:31	602462/602462	---M--	200	added ('OK')	image/jpeg	etag:%229315e-5bc4377694d7c%22	http://citylinegroup.com.tr/sayfa/resim_cache/361-f4f13b55c2739aa2b3b5060035e5be70_farkbilisim.com_918X1080--a--.jpeg	/home/maks/Desktop/websites/citylinegroup/citylinegroup.com.tr/sayfa/resim_cache/361-f4f13b55c2739aa2b3b5060035e5be70_farkbilisim.com_918X1080--a--.jpg	(from http://citylinegroup.com.tr/en/serenity_royal_beach.html)
01:38:37	0/0	---M--	302	error ('Found')	text/html	date:Sun,%2018%20Apr%202021%2022:36:29%20GMT	http://citylinegroup.com.tr/fark/resim.php?resim=361-50a767f7dc549e60fe81b78bcb3693c5.jpeg&e=864&b=1080&etiket=a&dil=&wm=	/home/maks/Desktop/websites/citylinegroup/citylinegroup.com.tr/fark/resim.1fc3ac3.delayed	(from http://citylinegroup.com.tr/en/serenity_royal_beach.html)
01:39:23	633157/633157	---M--	200	added ('OK')	image/jpeg	etag:%229a945-5bc4377708cf4%22	http://citylinegroup.com.tr/sayfa/resim_cache/361-93775650870a844c531379b0ce5d8da0_farkbilisim.com_1080X1080--a--.jpeg	/home/maks/Desktop/websites/citylinegroup/citylinegroup.com.tr/sayfa/resim_cache/361-93775650870a844c531379b0ce5d8da0_farkbilisim.com_1080X1080--a--.jpg	(from http://citylinegroup.com.tr/en/serenity_royal_beach.html)
01:39:24	0/0	---M--	302	error ('Found')	text/html	date:Sun,%2018%20Apr%202021%2022:37:16%20GMT	http://citylinegroup.com.tr/fark/resim.php?resim=361-8a968853a0e0bd1d25ed18d239b64c58.jpeg&e=1080&b=1080&etiket=a&dil=&wm=	/home/maks/Desktop/websites/citylinegroup/citylinegroup.com.tr/fark/resim.1fec9a5.delayed	(from http://citylinegroup.com.tr/en/serenity_royal_beach.html)
01:39:32	535657/535657	---M--	200	added ('OK')	image/jpeg	etag:%2282c69-5bc43776f15f4%22	http://citylinegroup.com.tr/sayfa/resim_cache/361-44778c6c116a7f22ed23828ef8377139_farkbilisim.com_864X1080--a--.jpeg	/home/maks/Desktop/websites/citylinegroup/citylinegroup.com.tr/sayfa/resim_cache/361-44778c6c116a7f22ed23828ef8377139_farkbilisim.com_864X1080--a--.jpg	(from http://citylinegroup.com.tr/en/serenity_royal_beach.html)
01:39:38	0/0	---M--	302	error ('Found')	text/html	date:Sun,%2018%20Apr%202021%2022:37:30%20GMT	http://citylinegroup.com.tr/fark/resim.php?resim=361-53af91efcad0ad3e8fba17e785c2dfd7.jpeg&e=756&b=1080&etiket=a&dil=&wm=	/home/maks/Desktop/websites/citylinegroup/citylinegroup.com.tr/fark/resim.2008e4d.delayed	(from http://citylinegroup.com.tr/en/serenity_royal_beach.html)
01:40:09	563357/563357	---M--	200	added ('OK')	image/jpeg	etag:%228989d-5bc437770defc%22	http://citylinegroup.com.tr/sayfa/resim_cache/361-50a767f7dc549e60fe81b78bcb3693c5_farkbilisim.com_864X1080--a--.jpeg	/home/maks/Desktop/websites/citylinegroup/citylinegroup.com.tr/sayfa/resim_cache/361-50a767f7dc549e60fe81b78bcb3693c5_farkbilisim.com_864X1080--a--.jpg	(from http://citylinegroup.com.tr/en/serenity_royal_beach.html)
01:40:15	0/0	---M--	302	error ('Found')	text/html	date:Sun,%2018%20Apr%202021%2022:38:07%20GMT	http://citylinegroup.com.tr/fark/resim.php?resim=361-442804faaed931aa2f00cfe1b75d74ca.jpeg&e=756&b=1080&etiket=a&dil=&wm=	/home/maks/Desktop/websites/citylinegroup/citylinegroup.com.tr/fark/resim.2020759.delayed	(from http://citylinegroup.com.tr/en/serenity_royal_beach.html)
01:40:41	388330/388330	---M--	200	added ('OK')	image/jpeg	etag:%225ecea-5bc437776e20c%22	http://citylinegroup.com.tr/sayfa/resim_cache/361-53af91efcad0ad3e8fba17e785c2dfd7_farkbilisim.com_756X1080--a--.jpeg	/home/maks/Desktop/websites/citylinegroup/citylinegroup.com.tr/sayfa/resim_cache/361-53af91efcad0ad3e8fba17e785c2dfd7_farkbilisim.com_756X1080--a--.jpg	(from http://citylinegroup.com.tr/en/serenity_royal_beach.html)
01:40:42	0/0	---M--	302	error ('Found')	text/html	date:Sun,%2018%20Apr%202021%2022:38:34%20GMT	http://citylinegroup.com.tr/fark/resim.php?resim=361-c1c2dcd870f84f4087b5b6e981cebd16.jpeg&e=1920&b=1080&etiket=a&dil=&wm=	/home/maks/Desktop/websites/citylinegroup/citylinegroup.com.tr/fark/resim.2049c8f.delayed	(from http://citylinegroup.com.tr/en/serenity_royal_beach.html)
01:40:57	945752/945752	---M--	200	added ('OK')	image/jpeg	etag:%22e6e58-5bc437774bb44%22	http://citylinegroup.com.tr/sayfa/resim_cache/361-9317ef981755142fe4cc5fa94f4cb4b9_farkbilisim.com_1440X1080--a--.jpeg	/home/maks/Desktop/websites/citylinegroup/citylinegroup.com.tr/sayfa/resim_cache/361-9317ef981755142fe4cc5fa94f4cb4b9_farkbilisim.com_1440X1080--a--.jpg	(from http://citylinegroup.com.tr/en/serenity_royal_beach.html)
01:40:58	0/0	---M--	302	error ('Found')	text/html	date:Sun,%2018%20Apr%202021%2022:38:50%20GMT	http://citylinegroup.com.tr/fark/resim.php?resim=361-9f57a86a133a018e91028033e65448af.jpeg&e=1920&b=1080&etiket=a&dil=&wm=	/home/maks/Desktop/websites/citylinegroup/citylinegroup.com.tr/fark/resim.2069b4a.delayed	(from http://citylinegroup.com.tr/en/serenity_royal_beach.html)
01:41:22	720634/720634	---M--	200	added ('OK')	image/jpeg	etag:%22afefa-5bc437774af8c%22	http://citylinegroup.com.tr/sayfa/resim_cache/361-8a968853a0e0bd1d25ed18d239b64c58_farkbilisim.com_1080X1080--a--.jpeg	/home/maks/Desktop/websites/citylinegroup/citylinegroup.com.tr/sayfa/resim_cache/361-8a968853a0e0bd1d25ed18d239b64c58_farkbilisim.com_1080X1080--a--.jpg	(from http://citylinegroup.com.tr/en/serenity_royal_beach.html)
01:41:24	0/0	---M--	302	error ('Found')	text/html	date:Sun,%2018%20Apr%202021%2022:39:15%20GMT	http://citylinegroup.com.tr/fark/resim.php?resim=361-76401ccf3e0e4c71edff3128fd6f37a5.jpeg&e=1920&b=1080&etiket=a&dil=&wm=	/home/maks/Desktop/websites/citylinegroup/citylinegroup.com.tr/fark/resim.208dfe9.delayed	(from http://citylinegroup.com.tr/en/serenity_royal_beach.html)
01:41:29	436766/436766	---M--	200	added ('OK')	image/jpeg	etag:%226aa1e-5bc437776edc4%22	http://citylinegroup.com.tr/sayfa/resim_cache/361-442804faaed931aa2f00cfe1b75d74ca_farkbilisim.com_756X1080--a--.jpeg	/home/maks/Desktop/websites/citylinegroup/citylinegroup.com.tr/sayfa/resim_cache/361-442804faaed931aa2f00cfe1b75d74ca_farkbilisim.com_756X1080--a--.jpg	(from http://citylinegroup.com.tr/en/serenity_royal_beach.html)
01:41:36	0/0	---M--	302	error ('Found')	text/html	date:Sun,%2018%20Apr%202021%2022:39:28%20GMT	http://citylinegroup.com.tr/fark/resim.php?resim=361-f89def321cb5499ce6aaf93f1a1c1a27.jpeg&e=1920&b=1080&etiket=a&dil=&wm=	/home/maks/Desktop/websites/citylinegroup/citylinegroup.com.tr/fark/resim.20ad0c0.delayed	(from http://citylinegroup.com.tr/en/serenity_royal_beach.html)
01:44:09	1158064/1158064	---M--	200	added ('OK')	image/jpeg	etag:%2211abb0-5bc43777f2354%22	http://citylinegroup.com.tr/sayfa/resim_cache/361-9f57a86a133a018e91028033e65448af_farkbilisim.com_1920X1080--a--.jpeg	/home/maks/Desktop/websites/citylinegroup/citylinegroup.com.tr/sayfa/resim_cache/361-9f57a86a133a018e91028033e65448af_farkbilisim.com_1920X1080--a--.jpg	(from http://citylinegroup.com.tr/en/serenity_royal_beach.html)
01:44:15	0/0	---M--	302	error ('Found')	text/html	date:Sun,%2018%20Apr%202021%2022:42:07%20GMT	http://citylinegroup.com.tr/fark/resim.php?resim=361-54f49b38a5a0a126b923a0b6966cf526.jpeg&e=1920&b=1080&etiket=a&dil=&wm=	/home/maks/Desktop/websites/citylinegroup/citylinegroup.com.tr/fark/resim.20c021d.delayed	(from http://citylinegroup.com.tr/en/serenity_royal_beach.html)
01:44:25	1344679/1344679	---M--	200	added ('OK')	image/jpeg	etag:%221484a7-5bc437785033c%22	http://citylinegroup.com.tr/sayfa/resim_cache/361-c1c2dcd870f84f4087b5b6e981cebd16_farkbilisim.com_1920X1080--a--.jpeg	/home/maks/Desktop/websites/citylinegroup/citylinegroup.com.tr/sayfa/resim_cache/361-c1c2dcd870f84f4087b5b6e981cebd16_farkbilisim.com_1920X1080--a--.jpg	(from http://citylinegroup.com.tr/en/serenity_royal_beach.html)
01:44:31	0/0	---M--	302	error ('Found')	text/html	date:Sun,%2018%20Apr%202021%2022:42:23%20GMT	http://citylinegroup.com.tr/fark/resim.php?resim=361-95bde6f65b32a596c401a5d22e39fb42.jpeg&e=1920&b=1080&etiket=a&dil=&wm=	/home/maks/Desktop/websites/citylinegroup/citylinegroup.com.tr/fark/resim.20edc76.delayed	(from http://citylinegroup.com.tr/en/serenity_royal_beach.html)
01:45:24	1418274/1418274	---M--	200	added ('OK')	image/jpeg	etag:%2215a422-5bc4377883b74%22	http://citylinegroup.com.tr/sayfa/resim_cache/361-76401ccf3e0e4c71edff3128fd6f37a5_farkbilisim.com_1920X1080--a--.jpeg	/home/maks/Desktop/websites/citylinegroup/citylinegroup.com.tr/sayfa/resim_cache/361-76401ccf3e0e4c71edff3128fd6f37a5_farkbilisim.com_1920X1080--a--.jpg	(from http://citylinegroup.com.tr/en/serenity_royal_beach.html)
01:45:26	0/0	---M--	302	error ('Found')	text/html	date:Sun,%2018%20Apr%202021%2022:43:17%20GMT	http://citylinegroup.com.tr/fark/resim.php?resim=361-07f151ef876076c5441570a09a8601bb.jpeg&e=1920&b=1080&etiket=a&dil=&wm=	/home/maks/Desktop/websites/citylinegroup/citylinegroup.com.tr/fark/resim.21025ba.delayed	(from http://citylinegroup.com.tr/en/serenity_royal_beach.html)
01:45:54	1547313/1547313	---M--	200	added ('OK')	image/jpeg	etag:%22179c31-5bc4377830f3c%22	http://citylinegroup.com.tr/sayfa/resim_cache/361-f89def321cb5499ce6aaf93f1a1c1a27_farkbilisim.com_1920X1080--a--.jpeg	/home/maks/Desktop/websites/citylinegroup/citylinegroup.com.tr/sayfa/resim_cache/361-f89def321cb5499ce6aaf93f1a1c1a27_farkbilisim.com_1920X1080--a--.jpg	(from http://citylinegroup.com.tr/en/serenity_royal_beach.html)
01:46:01	0/0	---M--	302	error ('Found')	text/html	date:Sun,%2018%20Apr%202021%2022:43:53%20GMT	http://citylinegroup.com.tr/fark/resim.php?resim=361-e11c49b948b9cdbd7169502de60806e6.jpeg&e=864&b=1080&etiket=a&dil=&wm=	/home/maks/Desktop/websites/citylinegroup/citylinegroup.com.tr/fark/resim.2122248.delayed	(from http://citylinegroup.com.tr/en/serenity_royal_beach.html)
01:47:42	1252743/1252743	---M--	200	added ('OK')	image/jpeg	etag:%22131d87-5bc43778dc954%22	http://citylinegroup.com.tr/sayfa/resim_cache/361-54f49b38a5a0a126b923a0b6966cf526_farkbilisim.com_1920X1080--a--.jpeg	/home/maks/Desktop/websites/citylinegroup/citylinegroup.com.tr/sayfa/resim_cache/361-54f49b38a5a0a126b923a0b6966cf526_farkbilisim.com_1920X1080--a--.jpg	(from http://citylinegroup.com.tr/en/serenity_royal_beach.html)
01:47:44	0/0	---M--	302	error ('Found')	text/html	date:Sun,%2018%20Apr%202021%2022:45:35%20GMT	http://citylinegroup.com.tr/fark/resim.php?resim=361-6a1133934da6808753bcd2da4ec19d9c.jpeg&e=648&b=1080&etiket=a&dil=&wm=	/home/maks/Desktop/websites/citylinegroup/citylinegroup.com.tr/fark/resim.2141ad2.delayed	(from http://citylinegroup.com.tr/en/serenity_royal_beach.html)
01:47:53	646309/646309	---M--	200	added ('OK')	image/jpeg	etag:%229dca5-5bc437790f1ec%22	http://citylinegroup.com.tr/sayfa/resim_cache/361-e11c49b948b9cdbd7169502de60806e6_farkbilisim.com_864X1080--a--.jpeg	/home/maks/Desktop/websites/citylinegroup/citylinegroup.com.tr/sayfa/resim_cache/361-e11c49b948b9cdbd7169502de60806e6_farkbilisim.com_864X1080--a--.jpg	(from http://citylinegroup.com.tr/en/serenity_royal_beach.html)
01:47:59	0/0	---M--	302	error ('Found')	text/html	date:Sun,%2018%20Apr%202021%2022:45:51%20GMT	http://citylinegroup.com.tr/fark/resim.php?resim=361-a9cad9a2c4900ab791a29f8af00eec3f.jpeg&e=1440&b=1080&etiket=a&dil=&wm=	/home/maks/Desktop/websites/citylinegroup/citylinegroup.com.tr/fark/resim.216c918.delayed	(from http://citylinegroup.com.tr/en/serenity_royal_beach.html)
01:48:10	1349218/1349218	---M--	200	added ('OK')	image/jpeg	etag:%22149662-5bc437792af3c%22	http://citylinegroup.com.tr/sayfa/resim_cache/361-95bde6f65b32a596c401a5d22e39fb42_farkbilisim.com_1920X1080--a--.jpeg	/home/maks/Desktop/websites/citylinegroup/citylinegroup.com.tr/sayfa/resim_cache/361-95bde6f65b32a596c401a5d22e39fb42_farkbilisim.com_1920X1080--a--.jpg	(from http://citylinegroup.com.tr/en/serenity_royal_beach.html)
